,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=10_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=10_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=10_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=10_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z,ann=10_spec_z
ZTF21abidgin,ZTF21abidgin,ZTF19aasalud,ZTF21abxoxhb,ZTF21acbuwgu,ZTFabc08338,ZTF21aalxlpg,ZTF21aaxtgia,ZTFabc91836,ZTFabc29065,ZTFabc85580,ZTF19aaaerbn,0,6.1694,8.0214,8.2833,8.8783,8.9678,9.0101,9.0722,9.0779,9.1099,9.1695,Yes_TNS,No_TNS,No_TNS,Yes_TNS,Fake,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Yes_TNS,None,None,None,SN Ia,SN Ia,None,None,SN IIn,SN IIn,SN IIn,None,-99.0,-99.0,-99.0,0.0533,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF18acenyrb,ZTF18acenyrb,ZTF18abvrgjc,ZTF21abousji,ZTF21acgylrk,ZTF21aaxtdrs,ZTF20acpiahx,ZTF21aalkkan,ZTFabc10405,ZTFabc44387,ZTF21aazrhhj,ZTF20acppsay,0,6.5853,6.6862,6.8597,6.873,6.9103,6.9476,6.9557,7.016,7.096,7.1565,No_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,Yes_TNS,None,None,SN Ia,None,SN Ia,None,None,SN Ia,SN Ia,None,SN Ia,-99.0,-99.0,0.1141,-99.0,0.07692,-99.0,-99.0,-99.0,-99.0,-99.0,0.1
ZTF21aasjlxg,ZTF21aasjlxg,ZTF21abamprv,ZTF21aardzpj,ZTF21aavdtcy,ZTF19abljudj,ZTF21abwufdm,ZTF21aawjgol,ZTF21aaxstvj,ZTF20acpxtkj,ZTF21aaaovyi,ZTF18aajmlnp,0,5.5427,5.9341,6.025,6.3994,6.8926,7.1055,7.1602,7.3095,7.3144,7.3199,No_TNS,No_TNS,Yes_TNS,No_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,No_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaroiur,ZTF21aaroiur,ZTF21acimaio,ZTF19abljudj,ZTF21abjwlri,ZTF20acivqxn,ZTF21aamssts,ZTF21aapoeow,ZTF21abwukag,ZTF20acovryd,ZTF20actslnz,ZTF21abvjcnb,0,5.7868,5.8652,6.057,6.2217,6.2706,6.5795,6.906,7.0636,7.1114,7.22,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF18abrbywo,ZTF18abrbywo,ZTFabc89501,ZTFabc09669,ZTF20acnsgdb,ZTF20acwoauy,ZTFabc15627,ZTFabc42513,ZTFabc31673,ZTFabc83888,ZTFabc54387,ZTFabc18413,0,7.4964,7.5196,7.5592,8.1983,8.2016,8.2039,8.2218,8.2388,8.2482,8.2497,Yes_TNS,Fake,Fake,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,SN Ia,SN Ia,SN Ia,SN Ia,None,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,0.0435,-99.0,-99.0,0.07,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acphjfn,ZTF20acphjfn,ZTF21aapjzfm,ZTF21aafmltt,ZTF20acoheud,ZTFabc27123,ZTF18acbwgcu,ZTF21aayramw,ZTFabc44387,ZTFabc01344,ZTFabc92508,ZTFabc17961,0,5.4116,5.4757,5.7865,5.9203,6.0079,6.0152,6.0701,6.3739,6.3916,6.5207,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,None,None,None,None,SN Ia,None,None,SN Ia,SN Ia,SN Ia,SN Ia,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aapkvrd,ZTF21aapkvrd,ZTFabc65094,ZTFabc83886,ZTFabc26984,ZTFabc73949,ZTFabc46649,ZTFabc12701,ZTFabc22932,ZTFabc92173,ZTFabc19161,ZTFabc37897,0,4.545,4.609,4.6547,4.6697,4.6898,4.6951,4.7082,4.854,4.9044,4.9229,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN II,SN II,SN II,SN II,SN II,0.047,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aadkuko,ZTF21aadkuko,ZTFabc78508,ZTFabc25005,ZTF21abasghc,ZTF21aaphxat,ZTFabc72910,ZTFabc70152,ZTFabc78964,ZTFabc85638,ZTFabc68994,ZTF20acwyihb,0,4.6314,4.8365,5.0711,5.639,5.6425,5.6947,5.7109,5.7381,5.7408,5.754,Yes_TNS,Fake,Fake,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Yes_TNS,SN Ia,SN Ia,SN Ia,None,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.08,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.062157
ZTF21aaecjfc,ZTF21aaecjfc,ZTF21aaekkso,ZTFabc97999,ZTF21aauaemd,ZTFabc41836,ZTFabc12890,ZTFabc05708,ZTFabc88244,ZTFabc95038,ZTFabc82986,ZTFabc58678,0,5.2697,5.6673,5.6677,5.7593,5.8233,5.9116,5.9494,5.9657,6.0544,6.1035,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,None,SN II,None,SN II,SN II,SN Ia,SN Ia,SN II,SN II,SN II,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21abctnoh,ZTF21abctnoh,ZTF21aaqkkfh,ZTFabc40425,ZTFabc91923,ZTFabc89553,ZTFabc53858,ZTF21aapguda,ZTFabc97290,ZTF21abzkgvc,ZTFabc08810,ZTF21aazlujl,0,5.7386,5.9498,5.9602,6.3092,6.474,6.5045,6.6263,6.6281,6.6425,6.6853,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Yes_TNS,Fake,Yes_TNS,Fake,Yes_TNS,SN Ia,None,SN Ia,SN Ia,SN Ia,SN Ia,None,SN Ia,SN Ia,SN Ia,None,0.064468,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.098,-99.0,-99.0
ZTF19aascimh,ZTF19aascimh,ZTF21aadrlyg,ZTF20acejhyt,ZTF21abvamvu,ZTF21abvanyr,ZTF20acoyqav,ZTF21aabfxqn,ZTFabc05298,ZTF20acejcco,ZTFabc31052,ZTF21abjzuja,0,7.08,7.1995,7.448,7.4815,7.4991,8.0052,8.2054,8.2124,8.2446,8.2671,No_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,No_TNS,None,None,None,None,None,None,None,SN Ia,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acnbhsq,ZTF20acnbhsq,ZTFabc64007,ZTF21aajfqxi,ZTF20acvbmdy,ZTFabc76759,ZTFabc06815,ZTF18aaiumgp,ZTF21aaadroe,ZTF20acllkua,ZTF21ackhddc,ZTF18abufwxs,0,7.1451,7.8228,7.9736,8.047,8.0595,8.0791,8.1776,8.2304,8.3393,8.8846,No_TNS,Fake,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,No_TNS,None,SN Ia,None,None,SN Ia,SN Ia,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0641,-99.0
ZTF20acgyfxp,ZTF20acgyfxp,ZTF18acsowmi,ZTF20acxfccu,ZTF21aasruuq,ZTF21abmzzxa,ZTF18acrxvsn,ZTF21aasgqwv,ZTFabc95666,ZTFabc00044,ZTFabc95530,ZTF21aazybea,0,6.5477,6.677,6.808,6.9522,6.9853,7.1573,7.3101,7.3409,7.6043,7.6287,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Yes_TNS,None,None,None,None,None,None,None,SN Ia,SN Ia,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF18aakeanj,ZTF18aakeanj,ZTF21aaqlwqb,ZTF19aabhfdi,ZTF18aaqzdge,ZTF21abcthap,ZTF21abiawhc,ZTFabc97886,ZTFabc10165,ZTFabc89201,ZTFabc40535,ZTFabc97431,0,8.4027,8.5628,8.9613,9.6441,9.6456,9.841,9.8435,9.863,9.8697,9.8832,No_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,None,None,None,None,None,None,SN IIb,SN IIb,SN IIb,SN IIb,SN IIb,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaxkccg,ZTF21aaxkccg,ZTF21abrgxvz,ZTF21aardzpj,ZTF21aarpnxt,ZTF21abamprv,ZTF18aafzcbw,ZTF21aalyutg,ZTF21aasbruy,ZTF21aarwgjb,ZTF21aarpedb,ZTF20acnztaa,0,5.9811,6.0293,6.103,6.3266,6.597,6.7915,6.8288,6.8581,6.9405,6.9516,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21abswnzb,ZTF21abswnzb,ZTF18abquxjv,ZTF21abzhevq,ZTFabc72818,ZTF18acajzib,ZTFabc90173,ZTFabc45730,ZTF21abctfpg,ZTF21acgrmpf,ZTFabc92561,ZTFabc87963,0,6.5505,7.3468,7.8134,7.8764,7.8911,7.9765,8.1566,8.2745,8.2901,8.2928,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Yes_TNS,Yes_TNS,Fake,Fake,None,SN Ia,None,SN Ia,None,SN Ia,SN Ia,None,None,SN Ia,SN Ia,-99.0,0.074,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acmvzuo,ZTF20acmvzuo,ZTFabc83970,ZTFabc61519,ZTFabc81058,ZTFabc26984,ZTFabc16329,ZTFabc12701,ZTFabc22932,ZTF21aagshha,ZTFabc84153,ZTFabc92173,0,5.8086,5.8235,5.9014,5.9864,6.0032,6.0291,6.0714,6.1236,6.152,6.1556,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Yes_TNS,Fake,Fake,None,SN II,SN II,SN II,SN II,SN II,SN II,SN II,None,SN II,SN II,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20actrvjr,ZTF20actrvjr,ZTF21abyfywy,ZTF18aawpvxf,ZTF21abvyheu,ZTFabc57275,ZTFabc87977,ZTFabc69958,ZTFabc52288,ZTFabc97907,ZTFabc32523,ZTFabc89990,0,8.9127,8.9935,9.5487,9.6253,9.6257,9.6257,9.6264,9.6265,9.6267,9.6297,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,None,None,None,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aagogqe,ZTF21aagogqe,ZTF20acriwfa,ZTFabc77617,ZTF21aagyrvh,ZTF21aaqzkhx,ZTFabc01482,ZTFabc10644,ZTF21aauamtx,ZTFabc57680,ZTFabc15785,ZTFabc98256,0,4.6338,5.1372,5.2784,5.406,5.7472,5.7869,5.9134,6.1219,6.2982,6.3504,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,Fake,Fake,Fake,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.069,0.04185,-99.0,0.061207,0.050822,-99.0,-99.0,0.09,-99.0,-99.0,-99.0
ZTF18adaiunt,ZTF18adaiunt,ZTF20actktut,ZTF21aagtrkn,ZTFabc27896,ZTFabc31353,ZTF21aapfmut,ZTFabc92887,ZTF20acmpkpr,ZTFabc23408,ZTF20acxbadv,ZTFabc90098,0,5.2037,5.5147,5.5465,5.5585,5.6234,5.7193,5.7757,5.7939,5.8113,5.8313,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,Fake,Yes_TNS,Fake,Yes_TNS,Fake,None,None,None,SN II,SN II,None,SN Ia,None,SN II,None,SN II,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaoggqn,ZTF21aaoggqn,ZTF21aayqgxd,ZTF21aaqgcof,ZTF20acjptet,ZTF20acplqcf,ZTF21aaigndt,ZTF20aczaldj,ZTF20acpmeuc,ZTF20aamvxwh,ZTF20aclfqqa,ZTF20achomxd,0,7.066,7.7262,7.8547,7.8716,8.0833,8.289,8.2994,8.4181,8.4372,8.4389,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20actfnvf,ZTF20actfnvf,ZTF21aacugya,ZTF21aaqjimb,ZTF21abfxhxm,ZTF20acwxhka,ZTF20abowque,ZTFabc47489,ZTFabc48888,ZTFabc36527,ZTFabc44987,ZTFabc94178,0,5.44,5.6413,6.2203,6.2286,6.2422,6.2926,6.2977,6.2998,6.3006,6.3032,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,None,None,None,None,None,None,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaigdly,ZTF21aaigdly,ZTFabc98091,ZTFabc02057,ZTFabc03238,ZTFabc92412,ZTFabc95922,ZTFabc92052,ZTFabc47980,ZTFabc97216,ZTFabc55677,ZTFabc89530,0,7.7309,7.7318,7.7318,7.7326,7.7334,7.7337,7.7337,7.7338,7.7338,7.7338,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,SN II,SN IIP,SN IIP,SN IIP,SN IIP,SN IIP,SN IIP,SN IIP,SN IIP,SN IIP,SN IIP,0.03969,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aawgyly,ZTF21aawgyly,ZTF21abrgpyf,ZTF18abrxvpd,ZTF21abcmfax,ZTF18absdgly,ZTF21abwtyle,ZTF21abanfaz,ZTF21aaaovyi,ZTF21aasqyoo,ZTF21aarzrnb,ZTF20acrjifk,0,5.746,6.1775,6.1898,6.2084,6.2091,6.2483,6.3774,6.6203,6.6443,7.1023,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF18acsyeum,ZTF18acsyeum,ZTFabc45202,ZTFabc39534,ZTFabc43159,ZTF20actvfgr,ZTFabc43334,ZTFabc80392,ZTFabc86142,ZTFabc45658,ZTFabc06867,ZTFabc30097,0,5.9315,5.994,6.0094,6.018,6.0192,6.0475,6.0498,6.0619,6.0695,6.0833,Yes_TNS,Fake,Fake,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,None,SN Ia,SN II,SN II,SN Ia,SN II,SN II,SN II,SN II,SN II,SN II,-99.0,-99.0,-99.0,-99.0,0.088376,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aatvovs,ZTF21aatvovs,ZTF20abnnfss,ZTFabc10932,ZTF21abxmxut,ZTFabc31320,ZTFabc14834,ZTFabc99236,ZTFabc37315,ZTFabc05437,ZTFabc32781,ZTFabc95020,0,8.9748,9.4393,9.44,9.4718,9.5429,9.6161,9.625,9.8369,9.9394,10.0485,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,None,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN II,-99.0,-99.0,-99.0,0.02,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aayrfpv,ZTF21aayrfpv,ZTF21aaannfk,ZTF20acnexgl,ZTF21abjsrjq,ZTF20acuxlgx,ZTF21aahdrvq,ZTF20acowcee,ZTF21aalklsu,ZTF18acvgkio,ZTF21aaadroe,ZTF18aceqesk,0,5.3181,7.168,7.3477,7.4795,7.6473,7.6547,7.8852,7.9159,8.0073,8.0134,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN Ia,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11,-99.0,-99.0,-99.0,-99.0
ZTF21aaqjhff,ZTF21aaqjhff,ZTF20acfvsze,ZTF21aamjsrb,ZTFabc52298,ZTF21aavxruq,ZTF20acinads,ZTFabc64530,ZTFabc33500,ZTFabc14494,ZTFabc18534,ZTFabc85679,0,5.415,5.449,6.08,6.9212,7.0859,7.112,7.1123,7.1126,7.116,7.1165,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,None,SN Ia,None,SN Ia,SN Ia,None,SLSN-I,SLSN-I,SLSN-I,SLSN-I,SLSN-I,-99.0,0.06,-99.0,-99.0,0.036,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acudrou,ZTF20acudrou,ZTF18aawsfbk,ZTFabc87264,ZTFabc92772,ZTF21aagtrkn,ZTFabc09326,ZTFabc75086,ZTFabc91254,ZTFabc15631,ZTFabc72325,ZTFabc33357,0,5.2565,5.4206,5.4999,5.9932,6.1123,6.1153,6.1725,6.1732,6.1856,6.1904,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,None,None,SN Ia,SN Ia,None,SN Ia,SN Ia,SN IIP,SN IIP,SN IIP,SN IIP,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21abfspnh,ZTF21abfspnh,ZTF21abyfywy,ZTF21aaityjv,ZTF21abcwsws,ZTF20acwofly,ZTF21ackaane,ZTF21aabcyaf,ZTF18abkmfaj,ZTF18abdnafw,ZTF21abpvxke,ZTF21abcwtye,0,7.4204,7.4678,8.302,9.3108,9.5123,9.8002,9.9758,10.1287,10.1813,10.1981,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaqzalw,ZTF21aaqzalw,ZTF21aagkynz,ZTF21aayoneu,ZTF21abcudam,ZTF21aaxtzsh,ZTF20aalgshp,ZTF21abifgof,ZTF21aaahiba,ZTF21aatizgv,ZTF20acpkwer,ZTF21abpland,0,6.8713,7.0331,8.3106,8.5658,8.8597,8.9774,8.9876,9.0505,9.0931,9.2,Yes_TNS,No_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,SN Ia,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.123
ZTF19aadgceq,ZTF19aadgceq,ZTF18aceitqw,ZTF21abqefjo,ZTF21aaxsorf,ZTF21ackjdav,ZTF21aalyhal,ZTF21aalvdng,ZTF21abkjsnc,ZTF21aamfbda,ZTF21aautzqm,ZTF20acnexgl,0,6.1097,6.4874,6.9071,8.0388,8.2683,8.3771,8.3932,8.798,8.9508,9.1069,No_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aajxkfu,ZTF21aajxkfu,ZTF21aartdkg,ZTF21aasqyoo,ZTFabc97756,ZTFabc68683,ZTFabc81211,ZTFabc66647,ZTFabc66747,ZTFabc34334,ZTF21aaxsnjg,ZTFabc16991,0,9.7237,10.0599,10.0798,10.1008,10.1175,10.1209,10.1721,10.2744,10.3565,10.4499,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Yes_TNS,Fake,None,None,None,SN II,SN II,SN II,SN II,SN II,SN II,None,SN II,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acqucpz,ZTF20acqucpz,ZTF21aayfnjz,ZTFabc02811,ZTFabc36589,ZTFabc48110,ZTFabc81877,ZTFabc25460,ZTFabc41347,ZTFabc81930,ZTFabc84222,ZTFabc46024,0,13.4504,13.4621,13.4632,13.4674,13.4702,13.474,13.4895,13.4981,13.5001,13.5198,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,SN IIb,SN IIb,SN IIb,SN IIb,SN IIb,SN IIb,SN IIb,SN IIb,SN IIb,SN IIb,-99.0,0.023,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21abicaaz,ZTF21abicaaz,ZTF21abasxdp,ZTFabc41346,ZTFabc16602,ZTF21abgkcqn,ZTF19aacislx,ZTF19abvhaqq,ZTFabc90956,ZTF21abwukag,ZTFabc96135,ZTF20acwyicy,0,5.5746,5.7091,5.7143,5.9814,6.3619,6.4064,6.4742,6.6045,6.6067,6.7406,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,No_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Yes_TNS,None,SN Ia,SN Ia,SN Ia,None,None,None,SN Ia,None,SN Ia,None,-99.0,0.07,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF18aamxjoa,ZTF18aamxjoa,ZTF20accoccp,ZTFabc85047,ZTFabc09873,ZTFabc90243,ZTFabc76470,ZTFabc14263,ZTFabc45513,ZTFabc48204,ZTFabc50298,ZTFabc15937,0,10.3975,10.3991,10.4131,10.4158,10.4254,10.4262,10.4362,10.4819,10.4976,10.4976,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,-99.0,0.063928,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aapzlnq,ZTF21aapzlnq,ZTF21aappkrg,ZTF21aakgodr,ZTF21aaxxdxh,ZTF18abtptey,ZTF21aafkugm,ZTF19aabypdm,ZTF21aavyost,ZTF18acnngyx,ZTF21aaehcma,ZTF21aapflmi,0,7.3843,7.9435,7.9931,8.7268,8.9648,9.3271,9.5722,9.6143,9.6754,9.7101,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21abnslrs,ZTF21abnslrs,ZTF20acpctbg,ZTF20actlsch,ZTF21aapvbej,ZTF21abczysk,ZTF21aagkxnb,ZTF21abcjuzt,ZTF21aaldwsp,ZTFabc36409,ZTF21abclont,ZTF20acmydwh,0,6.1708,6.9178,7.2181,7.4761,7.5487,7.5758,7.8283,8.1269,8.1434,8.1547,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20abzaknn,ZTF20abzaknn,ZTFabc03214,ZTFabc33545,ZTFabc82944,ZTFabc51768,ZTFabc00505,ZTFabc61587,ZTFabc50129,ZTFabc89140,ZTFabc41162,ZTFabc25594,0,4.967,4.9698,4.9701,4.9762,4.979,4.9852,4.9919,4.9984,5.0038,5.0356,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,SN Ia,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,SN Ic,0.094,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
